VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/MGI_GS0050/2021,EPI_ISL_4557945,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0051/2021,EPI_ISL_4557946,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0055/2021,EPI_ISL_4557947,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0056/2021,EPI_ISL_4557948,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0058/2021,EPI_ISL_4557949,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0060/2021,EPI_ISL_4557950,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0062/2021,EPI_ISL_4557951,Hospital Ampang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0063/2021,EPI_ISL_4557952,Pejabat Kesihatan Kawasan Tawau,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0067/2021,EPI_ISL_4557953,Pejabat Kesihatan Daerah Kota Marudu ,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0068/2021,EPI_ISL_4557954,Pejabat Kesihatan Daerah Sipitang,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0046/2021,EPI_ISL_4557955,Hospital Sungai Buloh,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0026/2021,EPI_ISL_4558235,Hospital Sungai Buloh,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0031/2021,EPI_ISL_4558236,Hospital Sungai Buloh,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0065/2021,EPI_ISL_4558237,Pejabat Kesihatan Daerah Kota Marudu ,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/MGI_GS0066/2021,EPI_ISL_4558238,Pejabat Kesihatan Daerah Kota Marudu ,MGVI,"Mohd Noor Mat Isa, Irni Suhayu Sapian, Yusuf Muhammad Noor, Nurhezreen Md Iqbal, Mohd Faizal Abu Bakar, Enizza Kasim, Shamsidar Sopie, Siti Noraini Othman, Azrin Ahmad, Nor Azfa Johari, Mohd Ghows Mohd Azzam."
hCoV-19/Malaysia/TIDREC-NSC077/2021,EPI_ISL_4564996,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC078/2021,EPI_ISL_4564997,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC079/2021,EPI_ISL_4564998,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC080/2021,EPI_ISL_4564999,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC081/2021,EPI_ISL_4565000,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC083/2021,EPI_ISL_4565001,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC085/2021,EPI_ISL_4565002,Pejabat Kesihatan Daerah Bachok,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC086/2021,EPI_ISL_4565003,Pejabat Kesihatan Daerah Bachok,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC087/2021,EPI_ISL_4565004,Pejabat Kesihatan Daerah Bachok,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC090/2021,EPI_ISL_4565005,Pejabat Kesihatan Daerah Bachok,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC092/2021,EPI_ISL_4565006,Pejabat Kesihatan Daerah Tumpat,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC094/2021,EPI_ISL_4565007,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC095/2021,EPI_ISL_4565008,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC096/2021,EPI_ISL_4565009,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC097/2021,EPI_ISL_4565010,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC098/2021,EPI_ISL_4565011,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC099/2021,EPI_ISL_4565012,Hospital Raja Permaisuri Bainun,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC101/2021,EPI_ISL_4565013,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC102/2021,EPI_ISL_4565014,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC103/2021,EPI_ISL_4565015,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC104/2021,EPI_ISL_4565016,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC105/2021,EPI_ISL_4565017,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC107/2021,EPI_ISL_4565018,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC108/2021,EPI_ISL_4565019,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC109/2021,EPI_ISL_4565020,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC110/2021,EPI_ISL_4565021,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC111/2021,EPI_ISL_4565022,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC112/2021,EPI_ISL_4565023,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC114/2021,EPI_ISL_4565024,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC116/2021,EPI_ISL_4565025,Hospital Banting,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC117/2021,EPI_ISL_4565026,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC118/2021,EPI_ISL_4565027,Hospital Banting,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC119/2021,EPI_ISL_4565028,Hospital Sungai Buloh,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC120/2021,EPI_ISL_4565029,Hospital Banting,TIDREC-UM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/TIDREC-NSC122/2021,EPI_ISL_4565030,Klinik Kesihatan Lojing,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC124/2021,EPI_ISL_4565031,Pejabat Kesihatan Daerah Tumpat,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC125/2021,EPI_ISL_4565032,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC127/2021,EPI_ISL_4565033,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC128/2021,EPI_ISL_4565034,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC129/2021,EPI_ISL_4565035,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC130/2021,EPI_ISL_4565036,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC131/2021,EPI_ISL_4565037,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC132/2021,EPI_ISL_4565038,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC133/2021,EPI_ISL_4565039,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC134/2021,EPI_ISL_4565040,Hospital Angkatan Tentera Tuanku Mizan,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC135/2021,EPI_ISL_4565041,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC136/2021,EPI_ISL_4565042,Jabatan Kesihatan Negeri Terengganu,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC137/2021,EPI_ISL_4565043,Hospital Bahagia Ulu Kinta,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC138/2021,EPI_ISL_4565044,Hospital Ampang,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC140/2021,EPI_ISL_4565045,Hospital Ampang,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC141/2021,EPI_ISL_4565046,Hospital Kuala Lumpur,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC142/2021,EPI_ISL_4565047,Klinik Kesihatan Badang,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC143/2021,EPI_ISL_4565048,Pejabat Kesihatan Daerah Jeli,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
hCoV-19/Malaysia/TIDREC-NSC144/2021,EPI_ISL_4565049,Klinik Kesihatan Pos Brooke,TIDREC-UM,"Kim-Kee Tan, Jia-Yi Tan, Jo-Ern Wong, Siti-Sarah Nor’e, Che-Norainon Yaacob, Mulya-Mustika-Sari Zulkifli, AsmaAnati CheMatSeri, Nur-Hidayana Mahfodz, Noor Syahida Azizan, Sazaly AbuBakar"
