VirusName,AccID,OriginLab,SubmittingLab,Authors
hCoV-19/Malaysia/UiTM0780/2021,EPI_ISL_9000495,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0782/2021,EPI_ISL_9000496,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0783/2021,EPI_ISL_9000497,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0784/2021,EPI_ISL_9000499,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0786/2021,EPI_ISL_9000500,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0787/2021,EPI_ISL_9000501,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0792/2021,EPI_ISL_9000502,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0793/2021,EPI_ISL_9000503,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0796/2021,EPI_ISL_9000504,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0798/2021,EPI_ISL_9000505,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0803/2021,EPI_ISL_9000506,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0804/2021,EPI_ISL_9000507,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0809/2021,EPI_ISL_9000508,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0812/2021,EPI_ISL_9000509,Hospital Seberang Jaya,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0815/2021,EPI_ISL_9000510,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0816/2021,EPI_ISL_9000511,Pejabat Kesihatan Daerah Seberang Perai Utara,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0817/2021,EPI_ISL_9000512,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0818/2021,EPI_ISL_9000513,Hospital Pulau Pinang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0821/2021,EPI_ISL_9000514,Jabatan Kesihatan Negeri Pahang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0822/2021,EPI_ISL_9000515,Jabatan Kesihatan Negeri Pahang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0823/2021,EPI_ISL_9000516,Jabatan Kesihatan Negeri Pahang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0824/2021,EPI_ISL_9000517,Jabatan Kesihatan Negeri Pahang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0825/2021,EPI_ISL_9000518,Jabatan Kesihatan Negeri Pahang,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0827/2021,EPI_ISL_9000519,Pejabat Kesihatan Daerah Seberang Perai Utara,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0829/2021,EPI_ISL_9000520,Pejabat Kesihatan Daerah Seberang Perai Utara,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0830/2021,EPI_ISL_9000521,Pejabat Kesihatan Daerah Seberang Perai Utara,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0833/2021,EPI_ISL_9000522,Pejabat Kesihatan Daerah Seberang Perai Utara,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0837/2021,EPI_ISL_9000523,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0838/2021,EPI_ISL_9000524,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0839/2021,EPI_ISL_9000525,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0840/2021,EPI_ISL_9000526,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0841/2021,EPI_ISL_9000527,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0842/2021,EPI_ISL_9000528,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0843/2021,EPI_ISL_9000529,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0844/2021,EPI_ISL_9000530,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0845/2021,EPI_ISL_9000531,Pejabat Kesihatan Daerah Seberang Perai Tengah,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0846/2021,EPI_ISL_9000532,Pejabat Kesihatan Daerah Timur Laut,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0848/2021,EPI_ISL_9000533,Pejabat Kesihatan Daerah Timur Laut,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/UiTM0849/2021,EPI_ISL_9000535,Pejabat Kesihatan Daerah Timur Laut,iPROMISE-UiTM,"Mohd Zaki Salleh, Teh Lay Kek, Ariza Adnan, Sazzli Shahlan Kassim, Fadzilah Mohd Nor, Wang Seok Mui, Siti Hamimah Sheikh Abdul Kadir, Mohd Nur Fakhruzzaman Noorizhab, Siti Farah Alwani Mohd Nawi, Lim Wai Feng, Mohd Asif Mohd Sukri"
hCoV-19/Malaysia/IMR_WC578283/2021,EPI_ISL_7457529,Jabatan Kesihatan Negeri Selangor,IMR,"Suppiah J, Kamel K, Mohd Zawawi Z, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/UNIMAS-TMCGP1432/2021,EPI_ISL_8188780,Gribbles Pathology Sdn Bhd,UNIMAS,"Chan Chia Jui, David Perera, Ooi Mong How, Chua Hock Hin, Tonnii Sia Loong Loong, Wong Jyn Shan, Josephine Liew Chin Chin"
hCoV-19/Malaysia/IMR_WC694315/2021,EPI_ISL_9092706,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC694450/2021,EPI_ISL_9092707,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC695376/2021,EPI_ISL_9092708,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC695454/2021,EPI_ISL_9092709,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC705031/2021,EPI_ISL_9092710,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC705036/2021,EPI_ISL_9092711,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC22306/2022,EPI_ISL_9092712,Pejabat Kesihatan KLIA,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC11483/2022,EPI_ISL_9092713,Klinik Kesihatan Kampung Bandar,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC31208/2022,EPI_ISL_9092714,KL International Healthcare Centre Sdn Bhd,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC31210/2022,EPI_ISL_9092715,KL International Healthcare Centre Sdn Bhd,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC31212/2022,EPI_ISL_9092716,KL International Healthcare Centre Sdn Bhd,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC31213/2022,EPI_ISL_9092717,KL International Healthcare Centre Sdn Bhd,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC31214/2022,EPI_ISL_9092718,KL International Healthcare Centre Sdn Bhd,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC17845/2022,EPI_ISL_9092719,Klinik Kesihatan Bukit Changgang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC33797/2022,EPI_ISL_9092720,Klinik Kesihatan Bukit Changgang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC33800/2022,EPI_ISL_9092721,Klinik Kesihatan Bukit Changgang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC8536/2022,EPI_ISL_9092722,Klinik Kesihatan Bukit Changgang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC8537/2022,EPI_ISL_9092723,Klinik Kesihatan Bukit Changgang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC28714/2022,EPI_ISL_9092724,Klinik Kesihatan Bukit Kuda,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC8560/2022,EPI_ISL_9092725,Klinik Kesihatan Jenjarom,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC17102/2022,EPI_ISL_9092726,Klinik Kesihatan Port Klang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC34029/2022,EPI_ISL_9092727,Klinik Kesihatan Port Klang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC17116/2022,EPI_ISL_9092728,Klinik Kesihatan Salak,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC20139/2022,EPI_ISL_9092729,Klinik Kesihatan Salak,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC34524/2022,EPI_ISL_9092730,Klinik Kesihatan Salak,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC34525/2022,EPI_ISL_9092731,Klinik Kesihatan Salak,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC34529/2022,EPI_ISL_9092732,Klinik Kesihatan Salak,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC20829/2022,EPI_ISL_9092733,Klinik Kesihatan Sijangkang,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC14742/2022,EPI_ISL_9092734,Klinik Kesihatan Telok Datok,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
hCoV-19/Malaysia/IMR_WC14745/2022,EPI_ISL_9092735,Klinik Kesihatan Telok Datok,IMR,"Suppiah J, Kamel K, Azizan MA, Ramly N, Robert F, Anasir MI, Ahmad Fazilah NA, Ahmad FA, Norhisham SN, Mohamad Sukri MZ, Rosli NR, Thayan R"
