"AccID","SubmittingLab"
"EPI_ISL_2367485","UNIMAS"
"EPI_ISL_2367486","UNIMAS"
"EPI_ISL_2367487","UNIMAS"
"EPI_ISL_2367488","UNIMAS"
"EPI_ISL_2367489","UNIMAS"
"EPI_ISL_2367490","UNIMAS"
"EPI_ISL_2367491","UNIMAS"
"EPI_ISL_2367492","UNIMAS"
"EPI_ISL_2367493","UNIMAS"
"EPI_ISL_2367494","UNIMAS"
"EPI_ISL_2367495","UNIMAS"
"EPI_ISL_2367496","UNIMAS"
"EPI_ISL_2367497","UNIMAS"
"EPI_ISL_2367498","UNIMAS"
"EPI_ISL_2367499","UNIMAS"
"EPI_ISL_2367500","UNIMAS"
"EPI_ISL_2367501","UNIMAS"
"EPI_ISL_2367502","UNIMAS"
"EPI_ISL_2367503","UNIMAS"
"EPI_ISL_2367504","UNIMAS"
"EPI_ISL_2367505","UNIMAS"
"EPI_ISL_2367506","UNIMAS"
"EPI_ISL_2367507","UNIMAS"
"EPI_ISL_2367508","UNIMAS"
"EPI_ISL_2367509","UNIMAS"
"EPI_ISL_2367510","UNIMAS"
"EPI_ISL_2367511","UNIMAS"
"EPI_ISL_2367512","UNIMAS"
"EPI_ISL_2367513","UNIMAS"
"EPI_ISL_2367514","UNIMAS"
"EPI_ISL_2367515","UNIMAS"
"EPI_ISL_2367516","UNIMAS"
"EPI_ISL_2367517","UNIMAS"
"EPI_ISL_2367518","UNIMAS"
"EPI_ISL_2367519","UNIMAS"
"EPI_ISL_2367520","UNIMAS"
"EPI_ISL_2367521","UNIMAS"
"EPI_ISL_2367522","UNIMAS"
"EPI_ISL_2367523","UNIMAS"
"EPI_ISL_2367524","UNIMAS"
"EPI_ISL_2367525","UNIMAS"
"EPI_ISL_2367526","UNIMAS"
"EPI_ISL_2367527","UNIMAS"
"EPI_ISL_2367528","UNIMAS"
"EPI_ISL_2367529","UNIMAS"
"EPI_ISL_2367530","UNIMAS"
"EPI_ISL_2367531","UNIMAS"
"EPI_ISL_2367532","UNIMAS"
"EPI_ISL_2367533","UNIMAS"
"EPI_ISL_2367534","UNIMAS"
"EPI_ISL_2367535","UNIMAS"
"EPI_ISL_2367536","UNIMAS"
"EPI_ISL_2367537","UNIMAS"
"EPI_ISL_2367538","UNIMAS"
"EPI_ISL_2367539","UNIMAS"
"EPI_ISL_2367540","UNIMAS"
"EPI_ISL_2367541","UNIMAS"
"EPI_ISL_2367542","UNIMAS"
"EPI_ISL_2367543","UNIMAS"
"EPI_ISL_2367544","UNIMAS"
"EPI_ISL_2367545","UNIMAS"
"EPI_ISL_2367546","UNIMAS"
"EPI_ISL_2367547","UNIMAS"
"EPI_ISL_2367548","UNIMAS"
"EPI_ISL_2367549","UNIMAS"
"EPI_ISL_2367550","UNIMAS"
"EPI_ISL_2367551","UNIMAS"
"EPI_ISL_2367552","UNIMAS"
"EPI_ISL_2367553","UNIMAS"
"EPI_ISL_2367554","UNIMAS"
"EPI_ISL_2367555","UNIMAS"
"EPI_ISL_2367556","UNIMAS"
"EPI_ISL_2367557","UNIMAS"
"EPI_ISL_2367558","UNIMAS"
"EPI_ISL_2367559","UNIMAS"
"EPI_ISL_2367560","UNIMAS"
"EPI_ISL_2367561","UNIMAS"
"EPI_ISL_2367562","UNIMAS"
"EPI_ISL_2379433","IMR"
"EPI_ISL_2379443","IMR"
"EPI_ISL_2379461","IMR"
"EPI_ISL_2379650","IMR"
"EPI_ISL_2379748","IMR"
"EPI_ISL_2379749","IMR"
"EPI_ISL_2379894","UNIMAS"
"EPI_ISL_2379895","UNIMAS"
"EPI_ISL_2379896","UNIMAS"
"EPI_ISL_2379897","UNIMAS"
"EPI_ISL_2379898","UNIMAS"
"EPI_ISL_2379899","UNIMAS"
"EPI_ISL_2379900","UNIMAS"
"EPI_ISL_2379901","UNIMAS"
"EPI_ISL_2379902","UNIMAS"
"EPI_ISL_2379903","UNIMAS"
"EPI_ISL_2379904","UNIMAS"
"EPI_ISL_2379905","UNIMAS"
"EPI_ISL_2379906","UNIMAS"
"EPI_ISL_2379907","UNIMAS"
"EPI_ISL_2379908","UNIMAS"
"EPI_ISL_2379909","UNIMAS"
"EPI_ISL_2379910","UNIMAS"
"EPI_ISL_2379911","UNIMAS"
"EPI_ISL_2379912","UNIMAS"
"EPI_ISL_2379913","UNIMAS"
"EPI_ISL_2379914","UNIMAS"
"EPI_ISL_2379915","UNIMAS"
"EPI_ISL_2379916","UNIMAS"
"EPI_ISL_2379917","UNIMAS"
"EPI_ISL_2379918","UNIMAS"
"EPI_ISL_2379919","UNIMAS"
"EPI_ISL_2379920","UNIMAS"
"EPI_ISL_2379921","UNIMAS"
"EPI_ISL_2379922","UNIMAS"
"EPI_ISL_2379923","UNIMAS"
"EPI_ISL_2379924","UNIMAS"
"EPI_ISL_2379925","UNIMAS"
"EPI_ISL_2379926","UNIMAS"
"EPI_ISL_2379927","UNIMAS"
"EPI_ISL_2379928","UNIMAS"
"EPI_ISL_2379929","UNIMAS"
"EPI_ISL_2379930","UNIMAS"
"EPI_ISL_2379931","UNIMAS"
"EPI_ISL_2379932","UNIMAS"
"EPI_ISL_2379933","UNIMAS"
"EPI_ISL_2379934","UNIMAS"
"EPI_ISL_2379935","UNIMAS"
"EPI_ISL_2379936","UNIMAS"
"EPI_ISL_2379937","UNIMAS"
"EPI_ISL_2379938","UNIMAS"
"EPI_ISL_2379939","UNIMAS"
"EPI_ISL_2379940","UNIMAS"
"EPI_ISL_2379941","UNIMAS"
"EPI_ISL_2379942","UNIMAS"
"EPI_ISL_2379943","UNIMAS"
"EPI_ISL_2379944","UNIMAS"
"EPI_ISL_2379945","UNIMAS"
"EPI_ISL_2379946","UNIMAS"
"EPI_ISL_2379947","UNIMAS"
"EPI_ISL_2379948","UNIMAS"
"EPI_ISL_2379949","UNIMAS"
"EPI_ISL_2379950","UNIMAS"
"EPI_ISL_2379951","UNIMAS"
"EPI_ISL_2379952","UNIMAS"
"EPI_ISL_2379953","UNIMAS"
"EPI_ISL_2379954","UNIMAS"
"EPI_ISL_2379955","UNIMAS"
"EPI_ISL_2379956","UNIMAS"
"EPI_ISL_2379957","UNIMAS"
"EPI_ISL_2379958","UNIMAS"
"EPI_ISL_2379959","UNIMAS"
"EPI_ISL_2379960","UNIMAS"
"EPI_ISL_2379961","UNIMAS"
"EPI_ISL_2379962","UNIMAS"
"EPI_ISL_2379963","UNIMAS"
"EPI_ISL_2379964","UNIMAS"
"EPI_ISL_2379965","UNIMAS"
"EPI_ISL_2379966","UNIMAS"
"EPI_ISL_2379967","UNIMAS"
"EPI_ISL_2379968","UNIMAS"
"EPI_ISL_2379969","UNIMAS"
"EPI_ISL_2379970","UNIMAS"
"EPI_ISL_2379971","UNIMAS"
"EPI_ISL_2379972","UNIMAS"
"EPI_ISL_2379973","UNIMAS"
"EPI_ISL_2379974","UNIMAS"
"EPI_ISL_2379975","UNIMAS"
"EPI_ISL_2379976","UNIMAS"
"EPI_ISL_2379977","UNIMAS"
"EPI_ISL_2379978","UNIMAS"
"EPI_ISL_2379979","UNIMAS"
"EPI_ISL_2379980","UNIMAS"
"EPI_ISL_2379981","UNIMAS"
"EPI_ISL_2379982","UNIMAS"
"EPI_ISL_2379983","UNIMAS"
"EPI_ISL_2379984","UNIMAS"
"EPI_ISL_2379985","UNIMAS"
"EPI_ISL_2379986","UNIMAS"
"EPI_ISL_2379987","UNIMAS"
"EPI_ISL_2379988","UNIMAS"
"EPI_ISL_2379989","UNIMAS"
"EPI_ISL_2379990","UNIMAS"
"EPI_ISL_2379991","UNIMAS"
"EPI_ISL_2379992","UNIMAS"
"EPI_ISL_2379993","UNIMAS"
"EPI_ISL_2379994","UNIMAS"
"EPI_ISL_2379995","UNIMAS"
"EPI_ISL_2379996","UNIMAS"
"EPI_ISL_2379997","UNIMAS"
"EPI_ISL_2379998","UNIMAS"
"EPI_ISL_2379999","UNIMAS"
"EPI_ISL_2380000","UNIMAS"
"EPI_ISL_2380001","UNIMAS"
"EPI_ISL_2380002","UNIMAS"
"EPI_ISL_2380003","UNIMAS"
"EPI_ISL_2380004","UNIMAS"
"EPI_ISL_2380005","UNIMAS"
"EPI_ISL_2380006","UNIMAS"
"EPI_ISL_2380007","UNIMAS"
"EPI_ISL_2380008","UNIMAS"
"EPI_ISL_2380009","UNIMAS"
"EPI_ISL_2380010","UNIMAS"
"EPI_ISL_2380011","UNIMAS"
"EPI_ISL_2380012","UNIMAS"
"EPI_ISL_2380013","UNIMAS"
"EPI_ISL_2380014","UNIMAS"
"EPI_ISL_2380015","UNIMAS"
"EPI_ISL_2380016","UNIMAS"
"EPI_ISL_2380017","UNIMAS"
"EPI_ISL_2380018","UNIMAS"
"EPI_ISL_2380019","UNIMAS"
"EPI_ISL_2380020","UNIMAS"
"EPI_ISL_2380021","UNIMAS"
"EPI_ISL_2380022","UNIMAS"
"EPI_ISL_2380023","UNIMAS"
"EPI_ISL_2380024","UNIMAS"
"EPI_ISL_2380025","UNIMAS"
"EPI_ISL_2380026","UNIMAS"
"EPI_ISL_2380027","UNIMAS"
"EPI_ISL_2380028","UNIMAS"
"EPI_ISL_2380029","UNIMAS"
"EPI_ISL_2380030","UNIMAS"
"EPI_ISL_2380031","UNIMAS"
"EPI_ISL_2380032","UNIMAS"
"EPI_ISL_2380033","UNIMAS"
"EPI_ISL_2429132","IMR"
"EPI_ISL_2429134","IMR"
"EPI_ISL_2429136","IMR"
"EPI_ISL_2429137","IMR"
"EPI_ISL_2429138","IMR"
"EPI_ISL_2429141","IMR"
"EPI_ISL_2429142","IMR"
"EPI_ISL_2429143","IMR"
"EPI_ISL_2429145","IMR"
"EPI_ISL_1406295","IMR"
"EPI_ISL_2535602","UNIMAS"
"EPI_ISL_2535603","UNIMAS"
"EPI_ISL_2535604","UNIMAS"
"EPI_ISL_2535605","UNIMAS"
"EPI_ISL_2535606","UNIMAS"
"EPI_ISL_2535607","UNIMAS"
"EPI_ISL_2535608","UNIMAS"
"EPI_ISL_2535609","UNIMAS"
"EPI_ISL_2535610","UNIMAS"
"EPI_ISL_2535611","UNIMAS"
"EPI_ISL_2535612","UNIMAS"
"EPI_ISL_2535613","UNIMAS"
"EPI_ISL_2535614","UNIMAS"
"EPI_ISL_2535615","UNIMAS"
"EPI_ISL_2535616","UNIMAS"
"EPI_ISL_2535617","UNIMAS"
"EPI_ISL_2535618","UNIMAS"
"EPI_ISL_2535619","UNIMAS"
"EPI_ISL_2535620","UNIMAS"
"EPI_ISL_2535621","UNIMAS"
"EPI_ISL_2535622","UNIMAS"
"EPI_ISL_2535623","UNIMAS"
"EPI_ISL_2535624","UNIMAS"
"EPI_ISL_2535625","UNIMAS"
"EPI_ISL_2535626","UNIMAS"
"EPI_ISL_2535627","UNIMAS"
"EPI_ISL_2535628","UNIMAS"
"EPI_ISL_2535629","UNIMAS"
"EPI_ISL_2535630","UNIMAS"
"EPI_ISL_2535631","UNIMAS"
"EPI_ISL_2535632","UNIMAS"
"EPI_ISL_2535633","UNIMAS"
"EPI_ISL_2535634","UNIMAS"
"EPI_ISL_2535635","UNIMAS"
"EPI_ISL_2535636","UNIMAS"
"EPI_ISL_2535637","UNIMAS"
"EPI_ISL_2535638","UNIMAS"
"EPI_ISL_2535639","UNIMAS"
"EPI_ISL_2535640","UNIMAS"
"EPI_ISL_2535641","UNIMAS"
"EPI_ISL_2535642","UNIMAS"
"EPI_ISL_2535643","UNIMAS"
"EPI_ISL_2535644","UNIMAS"
"EPI_ISL_2535645","UNIMAS"
"EPI_ISL_2535646","UNIMAS"
"EPI_ISL_2535647","UNIMAS"
"EPI_ISL_2535648","UNIMAS"
"EPI_ISL_2535649","UNIMAS"
"EPI_ISL_2535650","UNIMAS"
"EPI_ISL_2535651","UNIMAS"
"EPI_ISL_2535652","UNIMAS"
"EPI_ISL_2535653","UNIMAS"
"EPI_ISL_2535654","UNIMAS"
"EPI_ISL_2535655","UNIMAS"
"EPI_ISL_2535656","UNIMAS"
"EPI_ISL_2535657","UNIMAS"
"EPI_ISL_2535658","UNIMAS"
"EPI_ISL_2535659","UNIMAS"
"EPI_ISL_2535660","UNIMAS"
"EPI_ISL_2535661","UNIMAS"
"EPI_ISL_2535662","UNIMAS"
"EPI_ISL_2535663","UNIMAS"
"EPI_ISL_2535664","UNIMAS"
"EPI_ISL_2535665","UNIMAS"
"EPI_ISL_2535666","UNIMAS"
"EPI_ISL_2535667","UNIMAS"
"EPI_ISL_2535668","UNIMAS"
"EPI_ISL_2535669","UNIMAS"
"EPI_ISL_2535670","UNIMAS"
"EPI_ISL_2535671","UNIMAS"
"EPI_ISL_2535672","UNIMAS"
"EPI_ISL_2535673","UNIMAS"
"EPI_ISL_2535674","UNIMAS"
"EPI_ISL_2535675","UNIMAS"
"EPI_ISL_2535676","UNIMAS"
"EPI_ISL_2535677","UNIMAS"
"EPI_ISL_2535678","UNIMAS"
"EPI_ISL_2535679","UNIMAS"
"EPI_ISL_2535680","UNIMAS"
"EPI_ISL_2535681","UNIMAS"
"EPI_ISL_2535682","UNIMAS"
"EPI_ISL_2535683","UNIMAS"
"EPI_ISL_2535684","UNIMAS"
"EPI_ISL_2535685","UNIMAS"
"EPI_ISL_2535686","UNIMAS"
"EPI_ISL_2535687","UNIMAS"
"EPI_ISL_2535688","UNIMAS"
"EPI_ISL_2535689","UNIMAS"
"EPI_ISL_2535690","UNIMAS"
"EPI_ISL_2535691","UNIMAS"
"EPI_ISL_2535692","UNIMAS"
"EPI_ISL_2535693","UNIMAS"
"EPI_ISL_2535694","UNIMAS"
"EPI_ISL_2535695","UNIMAS"
"EPI_ISL_2535696","UNIMAS"
"EPI_ISL_2535697","UNIMAS"
"EPI_ISL_2535698","UNIMAS"
"EPI_ISL_2535699","UNIMAS"
"EPI_ISL_2535700","UNIMAS"
"EPI_ISL_2535701","UNIMAS"
"EPI_ISL_2535702","UNIMAS"
"EPI_ISL_2535703","UNIMAS"
"EPI_ISL_2535704","UNIMAS"
"EPI_ISL_2535705","UNIMAS"
"EPI_ISL_2535706","UNIMAS"
"EPI_ISL_2535707","UNIMAS"
"EPI_ISL_2535708","UNIMAS"
"EPI_ISL_2535709","UNIMAS"
"EPI_ISL_2535710","UNIMAS"
"EPI_ISL_2535711","UNIMAS"
"EPI_ISL_2535712","UNIMAS"
"EPI_ISL_2535713","UNIMAS"
"EPI_ISL_2535714","UNIMAS"
"EPI_ISL_2535715","UNIMAS"
"EPI_ISL_2535716","UNIMAS"
"EPI_ISL_2535717","UNIMAS"
"EPI_ISL_2535718","UNIMAS"
"EPI_ISL_2535719","UNIMAS"
"EPI_ISL_2535720","UNIMAS"
"EPI_ISL_2535721","UNIMAS"
"EPI_ISL_2535722","UNIMAS"
"EPI_ISL_2535723","UNIMAS"
"EPI_ISL_2535724","UNIMAS"
"EPI_ISL_2535725","UNIMAS"
"EPI_ISL_2535726","UNIMAS"
"EPI_ISL_2535727","UNIMAS"
"EPI_ISL_2535728","UNIMAS"
"EPI_ISL_2535729","UNIMAS"
"EPI_ISL_2535730","UNIMAS"
"EPI_ISL_2535731","UNIMAS"
"EPI_ISL_2535732","UNIMAS"
"EPI_ISL_2535733","UNIMAS"
"EPI_ISL_2535734","UNIMAS"
"EPI_ISL_2535735","UNIMAS"
"EPI_ISL_2535736","UNIMAS"
"EPI_ISL_2535737","UNIMAS"
"EPI_ISL_2535738","UNIMAS"
"EPI_ISL_2535739","UNIMAS"
"EPI_ISL_2535740","UNIMAS"
"EPI_ISL_2535741","UNIMAS"
"EPI_ISL_2535742","UNIMAS"
"EPI_ISL_2535743","UNIMAS"
"EPI_ISL_2535744","UNIMAS"
"EPI_ISL_2535745","UNIMAS"
"EPI_ISL_2535746","UNIMAS"
"EPI_ISL_2535747","UNIMAS"
"EPI_ISL_2535748","UNIMAS"
"EPI_ISL_2535749","UNIMAS"
"EPI_ISL_2535750","UNIMAS"
"EPI_ISL_2535751","UNIMAS"
"EPI_ISL_2535752","UNIMAS"
"EPI_ISL_2535753","UNIMAS"
"EPI_ISL_2535754","UNIMAS"
"EPI_ISL_2535755","UNIMAS"
"EPI_ISL_2535756","UNIMAS"
"EPI_ISL_2535757","UNIMAS"
"EPI_ISL_2535758","UNIMAS"
"EPI_ISL_2535759","UNIMAS"
"EPI_ISL_2535760","UNIMAS"
"EPI_ISL_2535761","UNIMAS"
"EPI_ISL_2535762","UNIMAS"
"EPI_ISL_2535763","UNIMAS"
"EPI_ISL_2535764","UNIMAS"
"EPI_ISL_2535765","UNIMAS"
"EPI_ISL_2535766","UNIMAS"
"EPI_ISL_2535767","UNIMAS"
"EPI_ISL_2535768","UNIMAS"
"EPI_ISL_2535769","UNIMAS"
"EPI_ISL_2535770","UNIMAS"
"EPI_ISL_2535771","UNIMAS"
"EPI_ISL_2535772","UNIMAS"
"EPI_ISL_2535773","UNIMAS"
"EPI_ISL_2535774","UNIMAS"
"EPI_ISL_2535775","UNIMAS"
"EPI_ISL_2535776","UNIMAS"
"EPI_ISL_2535777","UNIMAS"
"EPI_ISL_2535778","UNIMAS"
"EPI_ISL_2535779","UNIMAS"
"EPI_ISL_2535780","UNIMAS"
"EPI_ISL_2535781","UNIMAS"
"EPI_ISL_2549576","IMR"
"EPI_ISL_2549741","IMR"
"EPI_ISL_2550714","IMR"
"EPI_ISL_2550731","IMR"
"EPI_ISL_2550733","IMR"
"EPI_ISL_2549562","IMR"
"EPI_ISL_2550758","IMR"
"EPI_ISL_2550759","IMR"
"EPI_ISL_2554731","HPUPM"
"EPI_ISL_2608374","UNIMAS"
"EPI_ISL_2608375","UNIMAS"
"EPI_ISL_2608376","UNIMAS"
"EPI_ISL_2608377","UNIMAS"
"EPI_ISL_2608378","UNIMAS"
"EPI_ISL_2608379","UNIMAS"
"EPI_ISL_2608380","UNIMAS"
"EPI_ISL_2608381","UNIMAS"
"EPI_ISL_2608382","UNIMAS"
"EPI_ISL_2608383","UNIMAS"
"EPI_ISL_2608384","UNIMAS"
"EPI_ISL_2608385","UNIMAS"
"EPI_ISL_2608386","UNIMAS"
"EPI_ISL_2608387","UNIMAS"
"EPI_ISL_2608388","UNIMAS"
"EPI_ISL_2608389","UNIMAS"
"EPI_ISL_2608390","UNIMAS"
"EPI_ISL_2608391","UNIMAS"
"EPI_ISL_2608392","UNIMAS"
"EPI_ISL_2608393","UNIMAS"
"EPI_ISL_2608394","UNIMAS"
"EPI_ISL_2608395","UNIMAS"
"EPI_ISL_2608396","UNIMAS"
"EPI_ISL_2608397","UNIMAS"
"EPI_ISL_2608398","UNIMAS"
"EPI_ISL_2608399","UNIMAS"
"EPI_ISL_2608400","UNIMAS"
"EPI_ISL_2608401","UNIMAS"
"EPI_ISL_2608402","UNIMAS"
"EPI_ISL_2608403","UNIMAS"
"EPI_ISL_2608404","UNIMAS"
"EPI_ISL_2608405","UNIMAS"
"EPI_ISL_2608406","UNIMAS"
"EPI_ISL_2608407","UNIMAS"
"EPI_ISL_2608408","UNIMAS"
"EPI_ISL_2608409","UNIMAS"
"EPI_ISL_2608410","UNIMAS"
"EPI_ISL_2608411","UNIMAS"
"EPI_ISL_2608412","UNIMAS"
"EPI_ISL_2608413","UNIMAS"
"EPI_ISL_2608414","UNIMAS"
"EPI_ISL_2614739","IMR"
"EPI_ISL_2614740","IMR"
"EPI_ISL_2614742","IMR"
"EPI_ISL_2614743","IMR"
"EPI_ISL_2614744","IMR"
"EPI_ISL_2614745","IMR"
"EPI_ISL_2620715","IMR"
"EPI_ISL_2620716","IMR"
"EPI_ISL_2620718","IMR"
"EPI_ISL_2620728","IMR"
"EPI_ISL_2620744","IMR"
"EPI_ISL_2620745","IMR"
"EPI_ISL_2620901","IMR"
"EPI_ISL_2621621","IMR"
"EPI_ISL_2621622","IMR"
"EPI_ISL_2621623","IMR"
"EPI_ISL_2621624","IMR"
"EPI_ISL_2621625","IMR"
"EPI_ISL_2621626","IMR"
"EPI_ISL_2621627","IMR"
"EPI_ISL_2621628","IMR"
"EPI_ISL_2621629","IMR"
"EPI_ISL_2621630","IMR"
"EPI_ISL_2621631","IMR"
"EPI_ISL_2621664","IMR"
"EPI_ISL_2621677","UMP"
"EPI_ISL_2554730","HPUPM"
"EPI_ISL_2622006","UMP"
"EPI_ISL_2622007","UMP"
"EPI_ISL_2622045","UMP"
"EPI_ISL_2622046","UMP"
"EPI_ISL_2622047","UMP"
"EPI_ISL_2622079","UMP"
"EPI_ISL_2622088","UMP"
"EPI_ISL_2622089","UMP"
"EPI_ISL_2625621","IMR"
"EPI_ISL_2625623","IMR"
"EPI_ISL_2625624","IMR"
"EPI_ISL_2625625","IMR"
"EPI_ISL_2625626","IMR"
"EPI_ISL_2625627","IMR"
"EPI_ISL_2625628","IMR"
"EPI_ISL_2625629","IMR"
"EPI_ISL_2625630","IMR"
"EPI_ISL_2625631","IMR"
"EPI_ISL_2625633","IMR"
"EPI_ISL_2625635","IMR"
"EPI_ISL_2621676","UMP"
"EPI_ISL_2625637","IMR"
"EPI_ISL_2649991","IMR"
"EPI_ISL_2649992","IMR"
"EPI_ISL_2649993","IMR"
"EPI_ISL_2649994","IMR"
"EPI_ISL_2649995","IMR"
"EPI_ISL_2649996","IMR"
"EPI_ISL_2649997","IMR"
"EPI_ISL_2649998","IMR"
"EPI_ISL_2649999","IMR"
"EPI_ISL_2650000","IMR"
"EPI_ISL_2650001","IMR"
"EPI_ISL_2650002","IMR"
"EPI_ISL_2650003","IMR"
"EPI_ISL_2650004","IMR"
"EPI_ISL_2650005","IMR"
"EPI_ISL_2650006","IMR"
"EPI_ISL_2650007","IMR"
"EPI_ISL_2650010","IMR"
"EPI_ISL_2650014","IMR"
"EPI_ISL_2650015","IMR"
"EPI_ISL_2650027","IMR"
"EPI_ISL_2650028","IMR"
"EPI_ISL_2650256","IMR"
"EPI_ISL_2650430","IMR"
"EPI_ISL_2650432","IMR"
"EPI_ISL_2650499","IMR"
"EPI_ISL_2650505","IMR"
"EPI_ISL_2650506","IMR"
"EPI_ISL_2683247","IMR"
"EPI_ISL_2683496","IMR"
"EPI_ISL_2683498","IMR"
"EPI_ISL_2683956","IMR"
"EPI_ISL_2684231","IMR"
"EPI_ISL_2684232","IMR"
"EPI_ISL_2684233","IMR"
"EPI_ISL_2684234","IMR"
"EPI_ISL_2684235","IMR"
"EPI_ISL_2684236","IMR"
"EPI_ISL_2684545","IMR"
"EPI_ISL_2685359","IMR"
"EPI_ISL_2685766","IMR"
"EPI_ISL_2685835","IMR"
"EPI_ISL_2685836","IMR"
"EPI_ISL_2685837","IMR"
"EPI_ISL_2685838","IMR"
"EPI_ISL_2685839","IMR"
"EPI_ISL_2685840","IMR"
"EPI_ISL_2685841","IMR"
"EPI_ISL_2685843","IMR"
"EPI_ISL_2685844","IMR"
"EPI_ISL_2685845","IMR"
"EPI_ISL_2727836","IMR"
"EPI_ISL_2727837","IMR"
"EPI_ISL_2757930","IMR"
"EPI_ISL_2757931","IMR"
"EPI_ISL_2757941","IMR"
"EPI_ISL_2757942","IMR"
"EPI_ISL_2757951","IMR"
"EPI_ISL_2769381","UMMC"
"EPI_ISL_2769382","UMMC"
"EPI_ISL_2769383","UMMC"
"EPI_ISL_2769384","UMMC"
"EPI_ISL_2769385","UMMC"
"EPI_ISL_2769386","UMMC"
"EPI_ISL_2769387","UMMC"
"EPI_ISL_2769388","UMMC"
"EPI_ISL_2769389","UMMC"
"EPI_ISL_2769390","UMMC"
"EPI_ISL_2769391","UMMC"
"EPI_ISL_2769392","UMMC"
"EPI_ISL_2769393","UMMC"
"EPI_ISL_2769394","UMMC"
"EPI_ISL_2769395","UMMC"
"EPI_ISL_2769396","UMMC"
"EPI_ISL_2769397","UMMC"
"EPI_ISL_2769398","UMMC"
"EPI_ISL_2769399","UMMC"
"EPI_ISL_2769400","UMMC"
"EPI_ISL_2769401","UMMC"
"EPI_ISL_2769402","UMMC"
"EPI_ISL_2769403","UMMC"
"EPI_ISL_2769404","UMMC"
"EPI_ISL_2769405","UMMC"
"EPI_ISL_2769406","UMMC"
"EPI_ISL_2769407","UMMC"
"EPI_ISL_2769408","UMMC"
"EPI_ISL_2769409","UMMC"
"EPI_ISL_2769410","UMMC"
"EPI_ISL_2769411","UMMC"
"EPI_ISL_2769412","UMMC"
"EPI_ISL_2769413","UMMC"
"EPI_ISL_2769414","UMMC"
"EPI_ISL_2769415","UMMC"
"EPI_ISL_2769416","UMMC"
"EPI_ISL_2769417","UMMC"
"EPI_ISL_2769418","UMMC"
"EPI_ISL_2769419","UMMC"
"EPI_ISL_2769420","UMMC"
"EPI_ISL_2769421","UMMC"
"EPI_ISL_2769422","UMMC"
"EPI_ISL_2769423","UMMC"
"EPI_ISL_2769424","UMMC"
"EPI_ISL_2769425","UMMC"
"EPI_ISL_2769426","UMMC"
"EPI_ISL_2769427","UMMC"
"EPI_ISL_2769428","UMMC"
"EPI_ISL_2769429","UMMC"
"EPI_ISL_2769430","UMMC"
"EPI_ISL_2769431","UMMC"
"EPI_ISL_2769432","UMMC"
"EPI_ISL_2769433","UMMC"
"EPI_ISL_2769434","UMMC"
"EPI_ISL_2769435","UMMC"
"EPI_ISL_2769436","UMMC"
"EPI_ISL_2769437","UMMC"
"EPI_ISL_2769438","UMMC"
"EPI_ISL_2784328","UMMC"
"EPI_ISL_2784329","UMMC"
"EPI_ISL_2811865","IMR"
"EPI_ISL_2811866","IMR"
"EPI_ISL_2811867","IMR"
"EPI_ISL_2811868","IMR"
"EPI_ISL_2811869","IMR"
"EPI_ISL_2811870","IMR"
"EPI_ISL_2811871","IMR"
"EPI_ISL_2811872","IMR"
"EPI_ISL_2811873","IMR"
"EPI_ISL_2811874","IMR"
"EPI_ISL_2811875","IMR"
"EPI_ISL_2811876","IMR"
"EPI_ISL_2811877","IMR"
"EPI_ISL_2811878","IMR"
"EPI_ISL_2811879","IMR"
"EPI_ISL_2811880","IMR"
"EPI_ISL_2811881","IMR"
"EPI_ISL_2811882","IMR"
"EPI_ISL_2811883","IMR"
"EPI_ISL_2811884","IMR"
"EPI_ISL_2811885","IMR"
"EPI_ISL_2811886","IMR"
"EPI_ISL_2811887","IMR"
"EPI_ISL_2811959","IMR"
"EPI_ISL_2811984","IMR"
"EPI_ISL_2811998","IMR"
"EPI_ISL_2812026","IMR"
"EPI_ISL_2812027","IMR"
"EPI_ISL_2812028","IMR"
"EPI_ISL_2812576","IMR"
"EPI_ISL_2812651","IMR"
"EPI_ISL_2812654","IMR"
"EPI_ISL_2812704","IMR"
"EPI_ISL_2812706","IMR"
"EPI_ISL_2812971","IMR"
"EPI_ISL_2812981","IMR"
"EPI_ISL_2814916","IMR"
"EPI_ISL_2815327","IMR"
"EPI_ISL_2815328","IMR"
"EPI_ISL_2815329","IMR"
"EPI_ISL_2815330","IMR"
"EPI_ISL_2815331","IMR"
"EPI_ISL_2815375","IMR"
"EPI_ISL_2815376","IMR"
"EPI_ISL_2815377","IMR"
"EPI_ISL_2815656","IMR"
"EPI_ISL_2815971","IMR"
"EPI_ISL_2819024","IMR"
"EPI_ISL_2819571","IMR"
"EPI_ISL_2819919","IMR"
"EPI_ISL_2827788","HUSM"
"EPI_ISL_2827789","HUSM"
"EPI_ISL_2827790","HUSM"
"EPI_ISL_2828708","UMP"
"EPI_ISL_2854048","IMR"
"EPI_ISL_2854049","IMR"
"EPI_ISL_2854050","IMR"
"EPI_ISL_2854051","IMR"
"EPI_ISL_2854052","IMR"
"EPI_ISL_2854053","IMR"
"EPI_ISL_2854068","IMR"
"EPI_ISL_2854069","IMR"
"EPI_ISL_2854070","IMR"
"EPI_ISL_2854103","IMR"
"EPI_ISL_2854104","IMR"
"EPI_ISL_2854105","IMR"
"EPI_ISL_2854106","IMR"
"EPI_ISL_2854107","IMR"
"EPI_ISL_2854108","IMR"
